EmployeeID,Grade,TotalWorkingYears,YearsAtCompany,PerformanceRating,AverageRating,YearsSinceLastPromotion,PreviousHikePercent,ExpFactor,Loyalty,Promotion,RatingFact,Score,Hike
745433,3,9,4,3,4,2,14,0.6,0.44,0,4.5,5.54,11.66
291334,3,9,4,3,4,3,0,0.6,0.44,1,4.5,6.54,11.96
814828,3,9,4,3,4,3,5,0.6,0.44,1,4.5,5.54,11.66
541441,3,9,4,3,4,3,10,0.6,0.44,1,4.5,6.54,11.96
714395,3,9,4,3,4,3,14,0.6,0.44,1,4.5,6.54,11.96
653343,3,9,4,4,2,0,0,0.6,0.44,0,7.2,8.24,12.47
801508,3,9,4,4,2,0,5,0.6,0.44,0,7.2,7.24,12.17
224794,3,9,4,4,2,0,10,0.6,0.44,0,7.2,8.24,12.47
105820,3,9,4,4,2,0,14,0.6,0.44,0,7.2,8.24,12.47
738001,3,9,4,4,2,2,0,0.6,0.44,0,7.2,8.24,12.47
582475,3,9,4,4,2,2,5,0.6,0.44,0,7.2,7.24,12.17
112174,3,9,4,4,2,2,10,0.6,0.44,0,7.2,8.24,12.47
682881,3,9,4,4,2,2,14,0.6,0.44,0,7.2,8.24,12.47
72818,3,9,4,4,2,3,0,0.6,0.44,0,7.2,8.24,12.47
505040,3,9,4,4,2,3,5,0.6,0.44,0,7.2,7.24,12.17
515441,3,9,4,4,2,3,10,0.6,0.44,0,7.2,8.24,12.47
39012,3,9,4,4,2,3,14,0.6,0.44,0,7.2,8.24,12.47
173674,3,9,4,4,3,0,0,0.6,0.44,0,7.2,8.24,12.47
916910,3,9,4,4,3,0,5,0.6,0.44,0,7.2,7.24,12.17
638366,3,9,4,4,3,0,10,0.6,0.44,0,7.2,8.24,12.47
792743,3,9,4,4,3,0,14,0.6,0.44,0,7.2,8.24,12.47
426976,3,9,4,4,3,2,0,0.6,0.44,0,7.2,8.24,12.47
517170,3,9,4,4,3,2,5,0.6,0.44,0,7.2,7.24,12.17
475647,3,9,4,4,3,2,10,0.6,0.44,0,7.2,8.24,12.47
977246,3,9,4,4,3,2,14,0.6,0.44,0,7.2,8.24,12.47
67124,3,9,4,4,3,3,0,0.6,0.44,0,7.2,8.24,12.47
651173,3,9,4,4,3,3,5,0.6,0.44,0,7.2,7.24,12.17
775010,3,9,4,4,3,3,10,0.6,0.44,0,7.2,8.24,12.47
802479,3,9,4,4,3,3,14,0.6,0.44,0,7.2,8.24,12.47
188781,3,9,4,4,4,0,0,0.6,0.44,0,7.2,8.24,12.47
940358,3,9,4,4,4,0,5,0.6,0.44,0,7.2,7.24,12.17
111734,3,9,4,4,4,0,10,0.6,0.44,0,7.2,8.24,12.47
64581,3,9,4,4,4,0,14,0.6,0.44,0,7.2,8.24,12.47
767385,3,9,4,4,4,2,0,0.6,0.44,0,7.2,8.24,12.47
690624,3,9,4,4,4,2,5,0.6,0.44,0,7.2,7.24,12.17
338288,3,9,4,4,4,2,10,0.6,0.44,0,7.2,8.24,12.47
293098,3,9,4,4,4,2,14,0.6,0.44,0,7.2,8.24,12.47
924608,3,9,4,4,4,3,0,0.6,0.44,1,7.2,9.24,12.77
59029,3,9,4,4,4,3,5,0.6,0.44,1,7.2,8.24,12.47
412923,3,9,4,4,4,3,10,0.6,0.44,1,7.2,9.24,12.77
346472,3,9,4,4,4,3,14,0.6,0.44,1,7.2,9.24,12.77
693231,3,9,4,5,3,0,0,0.6,0.44,0,10.0,10,13.0
273330,3,9,4,5,3,0,5,0.6,0.44,0,10.0,9,12.7
644312,3,9,4,5,3,0,10,0.6,0.44,0,10.0,10,13.0
256943,3,9,4,5,3,0,14,0.6,0.44,0,10.0,10,13.0
287753,3,9,4,5,3,2,0,0.6,0.44,0,10.0,10,13.0
829056,3,9,4,5,3,2,5,0.6,0.44,0,10.0,9,12.7
352074,3,9,4,5,3,2,10,0.6,0.44,0,10.0,10,13.0
195058,3,9,4,5,3,2,14,0.6,0.44,0,10.0,10,13.0
731199,3,9,4,5,3,3,0,0.6,0.44,0,10.0,10,13.0
983871,3,9,4,5,3,3,5,0.6,0.44,0,10.0,9,12.7
798864,3,9,4,5,3,3,10,0.6,0.44,0,10.0,10,13.0
419846,3,9,4,5,3,3,14,0.6,0.44,0,10.0,10,13.0
543804,3,9,4,5,4,0,0,0.6,0.44,0,10.0,10,13.0
902798,3,9,4,5,4,0,5,0.6,0.44,0,10.0,9,12.7
528106,3,9,4,5,4,0,10,0.6,0.44,0,10.0,10,13.0
330603,3,9,4,5,4,0,14,0.6,0.44,0,10.0,10,13.0
618589,3,9,4,5,4,2,0,0.6,0.44,0,10.0,10,13.0
520387,3,9,4,5,4,2,5,0.6,0.44,0,10.0,9,12.7
822462,3,9,4,5,4,2,10,0.6,0.44,0,10.0,10,13.0
604770,3,9,4,5,4,2,14,0.6,0.44,0,10.0,10,13.0
702285,3,9,4,5,4,3,0,0.6,0.44,1,10.0,10,13.0
292167,3,9,4,5,4,3,5,0.6,0.44,1,10.0,9,12.7
724412,3,9,4,5,4,3,10,0.6,0.44,1,10.0,10,13.0
560969,3,9,4,5,4,3,14,0.6,0.44,1,10.0,10,13.0
4575,3,9,9,1,2,0,0,0.6,1.0,0,0.8,2.4,10.72
280928,3,9,9,1,2,0,5,0.6,1.0,0,0.8,1.4,10.42
216717,3,9,9,1,2,0,10,0.6,1.0,0,0.8,2.4,10.72
477857,3,9,9,1,2,0,14,0.6,1.0,0,0.8,2.4,10.72
966020,3,9,9,1,2,2,0,0.6,1.0,0,0.8,2.4,10.72
665992,3,9,9,1,2,2,5,0.6,1.0,0,0.8,1.4,10.42
1599,3,9,9,1,2,2,10,0.6,1.0,0,0.8,2.4,10.72
743980,3,9,9,1,2,2,14,0.6,1.0,0,0.8,2.4,10.72
375305,3,9,9,1,2,3,0,0.6,1.0,0,0.8,2.4,10.72
83260,3,9,9,1,2,3,5,0.6,1.0,0,0.8,1.4,10.42
979749,3,9,9,1,2,3,10,0.6,1.0,0,0.8,2.4,10.72
658224,3,9,9,1,2,3,14,0.6,1.0,0,0.8,2.4,10.72
936044,3,9,9,1,2,5,0,0.6,1.0,0,0.8,2.4,10.72
868221,3,9,9,1,2,5,5,0.6,1.0,0,0.8,1.4,10.42
427807,3,9,9,1,2,5,10,0.6,1.0,0,0.8,2.4,10.72
143208,3,9,9,1,2,5,14,0.6,1.0,0,0.8,2.4,10.72
49594,3,9,9,1,3,0,0,0.6,1.0,0,0.8,2.4,10.72
845230,3,9,9,1,3,0,5,0.6,1.0,0,0.8,1.4,10.42
91211,3,9,9,1,3,0,10,0.6,1.0,0,0.8,2.4,10.72
567739,3,9,9,1,3,0,14,0.6,1.0,0,0.8,2.4,10.72
7892,3,9,9,1,3,2,0,0.6,1.0,0,0.8,2.4,10.72
643114,3,9,9,1,3,2,5,0.6,1.0,0,0.8,1.4,10.42
232320,3,9,9,1,3,2,10,0.6,1.0,0,0.8,2.4,10.72
63880,3,9,9,1,3,2,14,0.6,1.0,0,0.8,2.4,10.72
826688,3,9,9,1,3,3,0,0.6,1.0,0,0.8,2.4,10.72
181992,3,9,9,1,3,3,5,0.6,1.0,0,0.8,1.4,10.42
379952,3,9,9,1,3,3,10,0.6,1.0,0,0.8,2.4,10.72
653014,3,9,9,1,3,3,14,0.6,1.0,0,0.8,2.4,10.72
652561,3,9,9,1,3,5,0,0.6,1.0,0,0.8,2.4,10.72
166206,3,9,9,1,3,5,5,0.6,1.0,0,0.8,1.4,10.42
81234,3,9,9,1,3,5,10,0.6,1.0,0,0.8,2.4,10.72
870950,3,9,9,1,3,5,14,0.6,1.0,0,0.8,2.4,10.72
649090,3,9,9,1,4,0,0,0.6,1.0,0,0.8,2.4,10.72
67993,3,9,9,1,4,0,5,0.6,1.0,0,0.8,1.4,10.42
584110,3,9,9,1,4,0,10,0.6,1.0,0,0.8,2.4,10.72
689182,3,9,9,1,4,0,14,0.6,1.0,0,0.8,2.4,10.72
537874,3,9,9,1,4,2,0,0.6,1.0,0,0.8,2.4,10.72
403252,3,9,9,1,4,2,5,0.6,1.0,0,0.8,1.4,10.42
962221,3,9,9,1,4,2,10,0.6,1.0,0,0.8,2.4,10.72
904847,3,9,9,1,4,2,14,0.6,1.0,0,0.8,2.4,10.72
590002,3,9,9,1,4,3,0,0.6,1.0,1,0.8,3.4,11.02
908010,3,9,9,1,4,3,5,0.6,1.0,1,0.8,2.4,10.72
401214,3,9,9,1,4,3,10,0.6,1.0,1,0.8,3.4,11.02
259032,3,9,9,1,4,3,14,0.6,1.0,1,0.8,3.4,11.02
576881,3,9,9,1,4,5,0,0.6,1.0,1,0.8,3.4,11.02
657787,3,9,9,1,4,5,5,0.6,1.0,1,0.8,2.4,10.72
512788,3,9,9,1,4,5,10,0.6,1.0,1,0.8,3.4,11.02
979538,3,9,9,1,4,5,14,0.6,1.0,1,0.8,3.4,11.02
345861,3,9,9,2,2,0,0,0.6,1.0,0,2.4,4.0,11.2
104953,3,9,9,2,2,0,5,0.6,1.0,0,2.4,3.0,10.9
486788,3,9,9,2,2,0,10,0.6,1.0,0,2.4,4.0,11.2
244388,3,9,9,2,2,0,14,0.6,1.0,0,2.4,4.0,11.2
353620,3,9,9,2,2,2,0,0.6,1.0,0,2.4,4.0,11.2
864913,3,9,9,2,2,2,5,0.6,1.0,0,2.4,3.0,10.9
230091,3,9,9,2,2,2,10,0.6,1.0,0,2.4,4.0,11.2
826285,3,9,9,2,2,2,14,0.6,1.0,0,2.4,4.0,11.2
581727,3,9,9,2,2,3,0,0.6,1.0,0,2.4,4.0,11.2
481695,3,9,9,2,2,3,5,0.6,1.0,0,2.4,3.0,10.9
184109,3,9,9,2,2,3,10,0.6,1.0,0,2.4,4.0,11.2
736359,3,9,9,2,2,3,14,0.6,1.0,0,2.4,4.0,11.2
926708,3,9,9,2,2,5,0,0.6,1.0,0,2.4,4.0,11.2
81725,3,9,9,2,2,5,5,0.6,1.0,0,2.4,3.0,10.9
871895,3,9,9,2,2,5,10,0.6,1.0,0,2.4,4.0,11.2
303726,3,9,9,2,2,5,14,0.6,1.0,0,2.4,4.0,11.2
72205,3,9,9,2,3,0,0,0.6,1.0,0,2.4,4.0,11.2
379098,3,9,9,2,3,0,5,0.6,1.0,0,2.4,3.0,10.9
752895,3,9,9,2,3,0,10,0.6,1.0,0,2.4,4.0,11.2
639655,3,9,9,2,3,0,14,0.6,1.0,0,2.4,4.0,11.2
587713,3,9,9,2,3,2,0,0.6,1.0,0,2.4,4.0,11.2
850812,3,9,9,2,3,2,5,0.6,1.0,0,2.4,3.0,10.9
961401,3,9,9,2,3,2,10,0.6,1.0,0,2.4,4.0,11.2
317651,3,9,9,2,3,2,14,0.6,1.0,0,2.4,4.0,11.2
874650,3,9,9,2,3,3,0,0.6,1.0,0,2.4,4.0,11.2
677470,3,9,9,2,3,3,5,0.6,1.0,0,2.4,3.0,10.9
633440,3,9,9,2,3,3,10,0.6,1.0,0,2.4,4.0,11.2
356377,3,9,9,2,3,3,14,0.6,1.0,0,2.4,4.0,11.2
226658,3,9,9,2,3,5,0,0.6,1.0,0,2.4,4.0,11.2
929921,3,9,9,2,3,5,5,0.6,1.0,0,2.4,3.0,10.9
93062,3,9,9,2,3,5,10,0.6,1.0,0,2.4,4.0,11.2
393012,3,9,9,2,3,5,14,0.6,1.0,0,2.4,4.0,11.2
212877,3,9,9,2,4,0,0,0.6,1.0,0,2.4,4.0,11.2
127141,3,9,9,2,4,0,5,0.6,1.0,0,2.4,3.0,10.9
691572,3,9,9,2,4,0,10,0.6,1.0,0,2.4,4.0,11.2
815759,3,9,9,2,4,0,14,0.6,1.0,0,2.4,4.0,11.2
294428,3,9,9,2,4,2,0,0.6,1.0,0,2.4,4.0,11.2
940206,3,9,9,2,4,2,5,0.6,1.0,0,2.4,3.0,10.9
2782,3,9,9,2,4,2,10,0.6,1.0,0,2.4,4.0,11.2
117041,3,9,9,2,4,2,14,0.6,1.0,0,2.4,4.0,11.2
68863,3,9,9,2,4,3,0,0.6,1.0,1,2.4,5.0,11.5
374415,3,9,9,2,4,3,5,0.6,1.0,1,2.4,4.0,11.2
153157,3,9,9,2,4,3,10,0.6,1.0,1,2.4,5.0,11.5
367974,3,9,9,2,4,3,14,0.6,1.0,1,2.4,5.0,11.5
197000,3,9,9,2,4,5,0,0.6,1.0,1,2.4,5.0,11.5
332658,3,9,9,2,4,5,5,0.6,1.0,1,2.4,4.0,11.2
183669,3,9,9,2,4,5,10,0.6,1.0,1,2.4,5.0,11.5
189416,3,9,9,2,4,5,14,0.6,1.0,1,2.4,5.0,11.5
4254,3,9,9,3,2,0,0,0.6,1.0,0,4.5,6.1,11.83
575222,3,9,9,3,2,0,5,0.6,1.0,0,4.5,5.1,11.53
96687,3,9,9,3,2,0,10,0.6,1.0,0,4.5,6.1,11.83
226541,3,9,9,3,2,0,14,0.6,1.0,0,4.5,6.1,11.83
835202,3,9,9,3,2,2,0,0.6,1.0,0,4.5,6.1,11.83
786941,3,9,9,3,2,2,5,0.6,1.0,0,4.5,5.1,11.53
1782,3,9,9,3,2,2,10,0.6,1.0,0,4.5,6.1,11.83
336620,3,9,9,3,2,2,14,0.6,1.0,0,4.5,6.1,11.83
11965,3,9,9,3,2,3,0,0.6,1.0,0,4.5,6.1,11.83
646742,3,9,9,3,2,3,5,0.6,1.0,0,4.5,5.1,11.53
726547,3,9,9,3,2,3,10,0.6,1.0,0,4.5,6.1,11.83
382744,3,9,9,3,2,3,14,0.6,1.0,0,4.5,6.1,11.83
429438,3,9,9,3,2,5,0,0.6,1.0,0,4.5,6.1,11.83
417836,3,9,9,3,2,5,5,0.6,1.0,0,4.5,5.1,11.53
242856,3,9,9,3,2,5,10,0.6,1.0,0,4.5,6.1,11.83
602508,3,9,9,3,2,5,14,0.6,1.0,0,4.5,6.1,11.83
89670,3,9,9,3,3,0,0,0.6,1.0,0,4.5,6.1,11.83
656783,3,9,9,3,3,0,5,0.6,1.0,0,4.5,5.1,11.53
500278,3,9,9,3,3,0,10,0.6,1.0,0,4.5,6.1,11.83
488868,3,9,9,3,3,0,14,0.6,1.0,0,4.5,6.1,11.83
64582,3,9,9,3,3,2,0,0.6,1.0,0,4.5,6.1,11.83
889179,3,9,9,3,3,2,5,0.6,1.0,0,4.5,5.1,11.53
491748,3,9,9,3,3,2,10,0.6,1.0,0,4.5,6.1,11.83
710459,3,9,9,3,3,2,14,0.6,1.0,0,4.5,6.1,11.83
119584,3,9,9,3,3,3,0,0.6,1.0,0,4.5,6.1,11.83
439980,3,9,9,3,3,3,5,0.6,1.0,0,4.5,5.1,11.53
476365,3,9,9,3,3,3,10,0.6,1.0,0,4.5,6.1,11.83
671149,3,9,9,3,3,3,14,0.6,1.0,0,4.5,6.1,11.83
476773,3,9,9,3,3,5,0,0.6,1.0,0,4.5,6.1,11.83
240515,3,9,9,3,3,5,5,0.6,1.0,0,4.5,5.1,11.53
912744,3,9,9,3,3,5,10,0.6,1.0,0,4.5,6.1,11.83
545381,3,9,9,3,3,5,14,0.6,1.0,0,4.5,6.1,11.83
330651,3,9,9,3,4,0,0,0.6,1.0,0,4.5,6.1,11.83
82529,3,9,9,3,4,0,5,0.6,1.0,0,4.5,5.1,11.53
105803,3,9,9,3,4,0,10,0.6,1.0,0,4.5,6.1,11.83
10888,3,9,9,3,4,0,14,0.6,1.0,0,4.5,6.1,11.83
621124,3,9,9,3,4,2,0,0.6,1.0,0,4.5,6.1,11.83
650859,3,9,9,3,4,2,5,0.6,1.0,0,4.5,5.1,11.53
630531,3,9,9,3,4,2,10,0.6,1.0,0,4.5,6.1,11.83
706983,3,9,9,3,4,2,14,0.6,1.0,0,4.5,6.1,11.83
868628,3,9,9,3,4,3,0,0.6,1.0,1,4.5,7.1,12.13
468260,3,9,9,3,4,3,5,0.6,1.0,1,4.5,6.1,11.83
430493,3,9,9,3,4,3,10,0.6,1.0,1,4.5,7.1,12.13
725856,3,9,9,3,4,3,14,0.6,1.0,1,4.5,7.1,12.13
22371,3,9,9,3,4,5,0,0.6,1.0,1,4.5,7.1,12.13
263875,3,9,9,3,4,5,5,0.6,1.0,1,4.5,6.1,11.83
827869,3,9,9,3,4,5,10,0.6,1.0,1,4.5,7.1,12.13
562368,3,9,9,3,4,5,14,0.6,1.0,1,4.5,7.1,12.13
629743,3,9,9,4,2,0,0,0.6,1.0,0,7.2,8.8,12.64
615592,3,9,9,4,2,0,5,0.6,1.0,0,7.2,7.8,12.34
225377,3,9,9,4,2,0,10,0.6,1.0,0,7.2,8.8,12.64
996146,3,9,9,4,2,0,14,0.6,1.0,0,7.2,8.8,12.64
96622,3,9,9,4,2,2,0,0.6,1.0,0,7.2,8.8,12.64
642093,3,9,9,4,2,2,5,0.6,1.0,0,7.2,7.8,12.34
695079,3,9,9,4,2,2,10,0.6,1.0,0,7.2,8.8,12.64
524678,3,9,9,4,2,2,14,0.6,1.0,0,7.2,8.8,12.64
635885,3,9,9,4,2,3,0,0.6,1.0,0,7.2,8.8,12.64
396024,3,9,9,4,2,3,5,0.6,1.0,0,7.2,7.8,12.34
471565,3,9,9,4,2,3,10,0.6,1.0,0,7.2,8.8,12.64
653618,3,9,9,4,2,3,14,0.6,1.0,0,7.2,8.8,12.64
548165,3,9,9,4,2,5,0,0.6,1.0,0,7.2,8.8,12.64
676030,3,9,9,4,2,5,5,0.6,1.0,0,7.2,7.8,12.34
612998,3,9,9,4,2,5,10,0.6,1.0,0,7.2,8.8,12.64
469925,3,9,9,4,2,5,14,0.6,1.0,0,7.2,8.8,12.64
14552,3,9,9,4,3,0,0,0.6,1.0,0,7.2,8.8,12.64
303792,3,9,9,4,3,0,5,0.6,1.0,0,7.2,7.8,12.34
305473,3,9,9,4,3,0,10,0.6,1.0,0,7.2,8.8,12.64
745905,3,9,9,4,3,0,14,0.6,1.0,0,7.2,8.8,12.64
870123,3,9,9,4,3,2,0,0.6,1.0,0,7.2,8.8,12.64
784057,3,9,9,4,3,2,5,0.6,1.0,0,7.2,7.8,12.34
181593,3,9,9,4,3,2,10,0.6,1.0,0,7.2,8.8,12.64
689884,3,9,9,4,3,2,14,0.6,1.0,0,7.2,8.8,12.64
174846,3,9,9,4,3,3,0,0.6,1.0,0,7.2,8.8,12.64
327444,3,9,9,4,3,3,5,0.6,1.0,0,7.2,7.8,12.34
628127,3,9,9,4,3,3,10,0.6,1.0,0,7.2,8.8,12.64
459755,3,9,9,4,3,3,14,0.6,1.0,0,7.2,8.8,12.64
820526,3,9,9,4,3,5,0,0.6,1.0,0,7.2,8.8,12.64
868111,3,9,9,4,3,5,5,0.6,1.0,0,7.2,7.8,12.34
836368,3,9,9,4,3,5,10,0.6,1.0,0,7.2,8.8,12.64
602256,3,9,9,4,3,5,14,0.6,1.0,0,7.2,8.8,12.64
581742,3,9,9,4,4,0,0,0.6,1.0,0,7.2,8.8,12.64
619941,3,9,9,4,4,0,5,0.6,1.0,0,7.2,7.8,12.34
910018,3,9,9,4,4,0,10,0.6,1.0,0,7.2,8.8,12.64
4723,3,9,9,4,4,0,14,0.6,1.0,0,7.2,8.8,12.64
347452,3,9,9,4,4,2,0,0.6,1.0,0,7.2,8.8,12.64
698294,3,9,9,4,4,2,5,0.6,1.0,0,7.2,7.8,12.34
833003,3,9,9,4,4,2,10,0.6,1.0,0,7.2,8.8,12.64
283829,3,9,9,4,4,2,14,0.6,1.0,0,7.2,8.8,12.64
841589,3,9,9,4,4,3,0,0.6,1.0,1,7.2,9.8,12.94
268367,3,9,9,4,4,3,5,0.6,1.0,1,7.2,8.8,12.64
730950,3,9,9,4,4,3,10,0.6,1.0,1,7.2,9.8,12.94
311290,3,9,9,4,4,3,14,0.6,1.0,1,7.2,9.8,12.94
747029,3,9,9,4,4,5,0,0.6,1.0,1,7.2,9.8,12.94
678315,3,9,9,4,4,5,5,0.6,1.0,1,7.2,8.8,12.64
717076,3,9,9,4,4,5,10,0.6,1.0,1,7.2,9.8,12.94
820227,3,9,9,4,4,5,14,0.6,1.0,1,7.2,9.8,12.94
608155,3,9,9,5,2,0,0,0.6,1.0,0,10.0,10,13.0
891691,3,9,9,5,2,0,5,0.6,1.0,0,10.0,9,12.7
623747,3,9,9,5,2,0,10,0.6,1.0,0,10.0,10,13.0
945575,3,9,9,5,2,0,14,0.6,1.0,0,10.0,10,13.0
521361,3,9,9,5,2,2,0,0.6,1.0,0,10.0,10,13.0
833611,3,9,9,5,2,2,5,0.6,1.0,0,10.0,9,12.7
574127,3,9,9,5,2,2,10,0.6,1.0,0,10.0,10,13.0
613390,3,9,9,5,2,2,14,0.6,1.0,0,10.0,10,13.0
153623,3,9,9,5,2,3,0,0.6,1.0,0,10.0,10,13.0
934199,3,9,9,5,2,3,5,0.6,1.0,0,10.0,9,12.7
793088,3,9,9,5,2,3,10,0.6,1.0,0,10.0,10,13.0
886863,3,9,9,5,2,3,14,0.6,1.0,0,10.0,10,13.0
331435,3,9,9,5,2,5,0,0.6,1.0,0,10.0,10,13.0
226143,3,9,9,5,2,5,5,0.6,1.0,0,10.0,9,12.7
12414,3,9,9,5,2,5,10,0.6,1.0,0,10.0,10,13.0
759573,3,9,9,5,2,5,14,0.6,1.0,0,10.0,10,13.0
805472,3,9,9,5,3,0,0,0.6,1.0,0,10.0,10,13.0
356586,3,9,9,5,3,0,5,0.6,1.0,0,10.0,9,12.7
814525,3,9,9,5,3,0,10,0.6,1.0,0,10.0,10,13.0
583348,3,9,9,5,3,0,14,0.6,1.0,0,10.0,10,13.0
465737,3,9,9,5,3,2,0,0.6,1.0,0,10.0,10,13.0
406095,3,9,9,5,3,2,5,0.6,1.0,0,10.0,9,12.7
491386,3,9,9,5,3,2,10,0.6,1.0,0,10.0,10,13.0
278979,3,9,9,5,3,2,14,0.6,1.0,0,10.0,10,13.0
171219,3,9,9,5,3,3,0,0.6,1.0,0,10.0,10,13.0
393098,3,9,9,5,3,3,5,0.6,1.0,0,10.0,9,12.7
508774,3,9,9,5,3,3,10,0.6,1.0,0,10.0,10,13.0
609645,3,9,9,5,3,3,14,0.6,1.0,0,10.0,10,13.0
621651,3,9,9,5,3,5,0,0.6,1.0,0,10.0,10,13.0
912246,3,9,9,5,3,5,5,0.6,1.0,0,10.0,9,12.7
808887,3,9,9,5,3,5,10,0.6,1.0,0,10.0,10,13.0
698438,3,9,9,5,3,5,14,0.6,1.0,0,10.0,10,13.0
637047,3,9,9,5,4,0,0,0.6,1.0,0,10.0,10,13.0
355266,3,9,9,5,4,0,5,0.6,1.0,0,10.0,9,12.7
581664,3,9,9,5,4,0,10,0.6,1.0,0,10.0,10,13.0
777905,3,9,9,5,4,0,14,0.6,1.0,0,10.0,10,13.0
539205,3,9,9,5,4,2,0,0.6,1.0,0,10.0,10,13.0
45915,3,9,9,5,4,2,5,0.6,1.0,0,10.0,9,12.7
861676,3,9,9,5,4,2,10,0.6,1.0,0,10.0,10,13.0
994759,3,9,9,5,4,2,14,0.6,1.0,0,10.0,10,13.0
444902,3,9,9,5,4,3,0,0.6,1.0,1,10.0,10,13.0
614992,3,9,9,5,4,3,5,0.6,1.0,1,10.0,9,12.7
972424,3,9,9,5,4,3,10,0.6,1.0,1,10.0,10,13.0
544152,3,9,9,5,4,3,14,0.6,1.0,1,10.0,10,13.0
997730,3,9,9,5,4,5,0,0.6,1.0,1,10.0,10,13.0
267901,3,9,9,5,4,5,5,0.6,1.0,1,10.0,9,12.7
88023,3,9,9,5,4,5,10,0.6,1.0,1,10.0,10,13.0
294437,3,9,9,5,4,5,14,0.6,1.0,1,10.0,10,13.0
61442,3,14,1,1,1,0,0,0.8,0.07,0,0.0,0.87,10.26
508490,3,14,1,2,2,0,0,0.8,0.07,0,0.8,1.67,10.5
264520,3,14,1,3,3,0,0,0.8,0.07,0,4.5,5.37,11.61
842941,3,14,1,4,4,0,0,0.8,0.07,0,7.2,8.07,12.42
755944,3,14,1,5,5,0,0,0.8,0.07,0,10.0,10,13.0
41730,3,14,2,1,2,0,0,0.8,0.14,0,0.0,0.94,10.28
603305,3,14,2,1,2,0,5,0.8,0.14,0,0.0,-0.06,9.98
17533,3,14,2,1,2,0,10,0.8,0.14,0,0.0,0.94,10.28
524914,3,14,2,1,2,0,14,0.8,0.14,0,0.0,0.94,10.28
164191,3,14,2,2,2,0,0,0.8,0.14,0,0.8,1.74,10.52
353665,3,14,2,2,2,0,5,0.8,0.14,0,0.8,0.74,10.22
560052,3,14,2,2,2,0,10,0.8,0.14,0,0.8,1.74,10.52
523654,3,14,2,2,2,0,14,0.8,0.14,0,0.8,1.74,10.52
83983,3,14,2,2,3,0,0,0.8,0.14,0,2.4,3.34,11.0
248435,3,14,2,2,3,0,5,0.8,0.14,0,2.4,2.34,10.7
466671,3,14,2,2,3,0,10,0.8,0.14,0,2.4,3.34,11.0
575691,3,14,2,2,3,0,14,0.8,0.14,0,2.4,3.34,11.0
511343,3,14,2,3,3,0,0,0.8,0.14,0,4.5,5.44,11.63
567789,3,14,2,3,3,0,5,0.8,0.14,0,4.5,4.44,11.33
810687,3,14,2,3,3,0,10,0.8,0.14,0,4.5,5.44,11.63
747676,3,14,2,3,3,0,14,0.8,0.14,0,4.5,5.44,11.63
323818,3,14,2,4,3,0,0,0.8,0.14,0,7.2,8.14,12.44
697547,3,14,2,4,3,0,5,0.8,0.14,0,7.2,7.14,12.14
810599,3,14,2,4,3,0,10,0.8,0.14,0,7.2,8.14,12.44
336186,3,14,2,4,3,0,14,0.8,0.14,0,7.2,8.14,12.44
694303,3,14,2,4,4,0,0,0.8,0.14,0,7.2,8.14,12.44
811005,3,14,2,4,4,0,5,0.8,0.14,0,7.2,7.14,12.14
571640,3,14,2,4,4,0,10,0.8,0.14,0,7.2,8.14,12.44
8534,3,14,2,4,4,0,14,0.8,0.14,0,7.2,8.14,12.44
244532,3,14,2,5,4,0,0,0.8,0.14,0,10.0,10,13.0
16555,3,14,2,5,4,0,5,0.8,0.14,0,10.0,9,12.7
436518,3,14,2,5,4,0,10,0.8,0.14,0,10.0,10,13.0
691078,3,14,2,5,4,0,14,0.8,0.14,0,10.0,10,13.0
840200,3,14,4,1,2,0,0,0.8,0.29,0,0.0,1.09,10.33
116488,3,14,4,1,2,0,5,0.8,0.29,0,0.0,0.09,10.03
967897,3,14,4,1,2,0,10,0.8,0.29,0,0.0,1.09,10.33
653357,3,14,4,1,2,0,14,0.8,0.29,0,0.0,1.09,10.33
985451,3,14,4,1,2,2,0,0.8,0.29,0,0.0,1.09,10.33
405293,3,14,4,1,2,2,5,0.8,0.29,0,0.0,0.09,10.03
349451,3,14,4,1,2,2,10,0.8,0.29,0,0.0,1.09,10.33
317777,3,14,4,1,2,2,14,0.8,0.29,0,0.0,1.09,10.33
122050,3,14,4,1,2,3,0,0.8,0.29,0,0.0,1.09,10.33
148077,3,14,4,1,2,3,5,0.8,0.29,0,0.0,0.09,10.03
108830,3,14,4,1,2,3,10,0.8,0.29,0,0.0,1.09,10.33
297757,3,14,4,1,2,3,14,0.8,0.29,0,0.0,1.09,10.33
449809,3,14,4,1,3,0,0,0.8,0.29,0,0.8,1.89,10.57
393390,3,14,4,1,3,0,5,0.8,0.29,0,0.8,0.89,10.27
271302,3,14,4,1,3,0,10,0.8,0.29,0,0.8,1.89,10.57
952764,3,14,4,1,3,0,14,0.8,0.29,0,0.8,1.89,10.57
730353,3,14,4,1,3,2,0,0.8,0.29,0,0.8,1.89,10.57
496661,3,14,4,1,3,2,5,0.8,0.29,0,0.8,0.89,10.27
732377,3,14,4,1,3,2,10,0.8,0.29,0,0.8,1.89,10.57
978018,3,14,4,1,3,2,14,0.8,0.29,0,0.8,1.89,10.57
237804,3,14,4,1,3,3,0,0.8,0.29,0,0.8,1.89,10.57
431629,3,14,4,1,3,3,5,0.8,0.29,0,0.8,0.89,10.27
