EmployeeID,Grade,TotalWorkingYears,YearsAtCompany,PerformanceRating,AverageRating,YearsSinceLastPromotion,PreviousHikePercent
239740,2,20,4,4,2,2,10
560778,2,20,4,4,2,2,14
383287,2,20,4,4,2,3,0
575972,2,20,4,4,2,3,5
205485,2,20,4,4,2,3,10
589440,2,20,4,4,2,3,14
483598,2,20,4,4,3,0,0
34782,2,20,4,4,3,0,5
891727,2,20,4,4,3,0,10
810374,2,20,4,4,3,0,14
243041,2,20,4,4,3,2,0
281272,2,20,4,4,3,2,5
896752,2,20,4,4,3,2,10
568818,2,20,4,4,3,2,14
578954,2,20,4,4,3,3,0
981679,2,20,4,4,3,3,5
895564,2,20,4,4,3,3,10
823493,2,20,4,4,3,3,14
788230,2,20,4,4,4,0,0
666478,2,20,4,4,4,0,5
529384,2,20,4,4,4,0,10
757651,2,20,4,4,4,0,14
823186,2,20,4,4,4,2,0
361218,2,20,4,4,4,2,5
4239,2,20,4,4,4,2,10
458750,2,20,4,4,4,2,14
659856,2,20,4,4,4,3,0
661319,2,20,4,4,4,3,5
102979,2,20,4,4,4,3,10
400469,2,20,4,4,4,3,14
950063,2,20,4,5,3,0,0
653259,2,20,4,5,3,0,5
614924,2,20,4,5,3,0,10
784023,2,20,4,5,3,0,14
312728,2,20,4,5,3,2,0
266274,2,20,4,5,3,2,5
278634,2,20,4,5,3,2,10
430623,2,20,4,5,3,2,14
450951,2,20,4,5,3,3,0
575849,2,20,4,5,3,3,5
757248,2,20,4,5,3,3,10
731771,2,20,4,5,3,3,14
641186,2,20,4,5,4,0,0
960035,2,20,4,5,4,0,5
621713,2,20,4,5,4,0,10
140118,2,20,4,5,4,0,14
966159,2,20,4,5,4,2,0
203836,2,20,4,5,4,2,5
799899,2,20,4,5,4,2,10
238716,2,20,4,5,4,2,14
93778,2,20,4,5,4,3,0
776983,2,20,4,5,4,3,5
877415,2,20,4,5,4,3,10
381079,2,20,4,5,4,3,14
70247,2,20,9,1,2,0,0
317986,2,20,9,1,2,0,5
262805,2,20,9,1,2,0,10
354781,2,20,9,1,2,0,14
572507,2,20,9,1,2,2,0
61926,2,20,9,1,2,2,5
656846,2,20,9,1,2,2,10
533470,2,20,9,1,2,2,14
90804,2,20,9,1,2,3,0
919479,2,20,9,1,2,3,5
139983,2,20,9,1,2,3,10
446883,2,20,9,1,2,3,14
156233,2,20,9,1,2,5,0
783386,2,20,9,1,2,5,5
21198,2,20,9,1,2,5,10
34834,2,20,9,1,2,5,14
292032,2,20,9,1,3,0,0
718205,2,20,9,1,3,0,5
619490,2,20,9,1,3,0,10
928081,2,20,9,1,3,0,14
423840,2,20,9,1,3,2,0
950333,2,20,9,1,3,2,5
745892,2,20,9,1,3,2,10
307786,2,20,9,1,3,2,14
872256,2,20,9,1,3,3,0
252077,2,20,9,1,3,3,5
633617,2,20,9,1,3,3,10
110365,2,20,9,1,3,3,14
544017,2,20,9,1,3,5,0
398667,2,20,9,1,3,5,5
636848,2,20,9,1,3,5,10
419552,2,20,9,1,3,5,14
528897,2,20,9,1,4,0,0
173530,2,20,9,1,4,0,5
480399,2,20,9,1,4,0,10
133671,2,20,9,1,4,0,14
302271,2,20,9,1,4,2,0
464687,2,20,9,1,4,2,5
84569,2,20,9,1,4,2,10
411213,2,20,9,1,4,2,14
534292,2,20,9,1,4,3,0
6889,2,20,9,1,4,3,5
332647,2,20,9,1,4,3,10
357772,2,20,9,1,4,3,14
577350,2,20,9,1,4,5,0
112290,2,20,9,1,4,5,5
891004,2,20,9,1,4,5,10
788200,2,20,9,1,4,5,14
871785,2,20,9,2,2,0,0
153433,2,20,9,2,2,0,5
170410,2,20,9,2,2,0,10
654936,2,20,9,2,2,0,14
319869,2,20,9,2,2,2,0
583186,2,20,9,2,2,2,5
228125,2,20,9,2,2,2,10
337555,2,20,9,2,2,2,14
816588,2,20,9,2,2,3,0
685332,2,20,9,2,2,3,5
15490,2,20,9,2,2,3,10
502588,2,20,9,2,2,3,14
250002,2,20,9,2,2,5,0
670556,2,20,9,2,2,5,5
451513,2,20,9,2,2,5,10
538142,2,20,9,2,2,5,14
666447,2,20,9,2,3,0,0
821373,2,20,9,2,3,0,5
933257,2,20,9,2,3,0,10
408231,2,20,9,2,3,0,14
13729,2,20,9,2,3,2,0
274680,2,20,9,2,3,2,5
409125,2,20,9,2,3,2,10
231386,2,20,9,2,3,2,14
777032,2,20,9,2,3,3,0
140096,2,20,9,2,3,3,5
812736,2,20,9,2,3,3,10
95945,2,20,9,2,3,3,14
430266,2,20,9,2,3,5,0
299378,2,20,9,2,3,5,5
10667,2,20,9,2,3,5,10
410457,2,20,9,2,3,5,14
29437,2,20,9,2,4,0,0
435281,2,20,9,2,4,0,5
683933,2,20,9,2,4,0,10
787039,2,20,9,2,4,0,14
480321,2,20,9,2,4,2,0
897277,2,20,9,2,4,2,5
962638,2,20,9,2,4,2,10
429250,2,20,9,2,4,2,14
674408,2,20,9,2,4,3,0
30466,2,20,9,2,4,3,5
956269,2,20,9,2,4,3,10
554637,2,20,9,2,4,3,14
209246,2,20,9,2,4,5,0
383998,2,20,9,2,4,5,5
516956,2,20,9,2,4,5,10
757448,2,20,9,2,4,5,14
568323,2,20,9,3,2,0,0
353630,2,20,9,3,2,0,5
713200,2,20,9,3,2,0,10
34006,2,20,9,3,2,0,14
368968,2,20,9,3,2,2,0
555443,2,20,9,3,2,2,5
413708,2,20,9,3,2,2,10
36508,2,20,9,3,2,2,14
946449,2,20,9,3,2,3,0
862677,2,20,9,3,2,3,5
411331,2,20,9,3,2,3,10
572225,2,20,9,3,2,3,14
135379,2,20,9,3,2,5,0
299184,2,20,9,3,2,5,5
976201,2,20,9,3,2,5,10
530230,2,20,9,3,2,5,14
982856,2,20,9,3,3,0,0
290376,2,20,9,3,3,0,5
678027,2,20,9,3,3,0,10
601004,2,20,9,3,3,0,14
297201,2,20,9,3,3,2,0
762163,2,20,9,3,3,2,5
977280,2,20,9,3,3,2,10
799974,2,20,9,3,3,2,14
975730,2,20,9,3,3,3,0
228409,2,20,9,3,3,3,5
706368,2,20,9,3,3,3,10
992452,2,20,9,3,3,3,14
424248,2,20,9,3,3,5,0
525994,2,20,9,3,3,5,5
910016,2,20,9,3,3,5,10
652903,2,20,9,3,3,5,14
588897,2,20,9,3,4,0,0
507677,2,20,9,3,4,0,5
436804,2,20,9,3,4,0,10
80021,2,20,9,3,4,0,14
978067,2,20,9,3,4,2,0
971250,2,20,9,3,4,2,5
892615,2,20,9,3,4,2,10
21123,2,20,9,3,4,2,14
944280,2,20,9,3,4,3,0
778327,2,20,9,3,4,3,5
718527,2,20,9,3,4,3,10
416595,2,20,9,3,4,3,14
205226,2,20,9,3,4,5,0
697337,2,20,9,3,4,5,5
160333,2,20,9,3,4,5,10
812255,2,20,9,3,4,5,14
706810,2,20,9,4,2,0,0
179853,2,20,9,4,2,0,5
830203,2,20,9,4,2,0,10
635294,2,20,9,4,2,0,14
657388,2,20,9,4,2,2,0
98706,2,20,9,4,2,2,5
324063,2,20,9,4,2,2,10
788089,2,20,9,4,2,2,14
872371,2,20,9,4,2,3,0
380376,2,20,9,4,2,3,5
847538,2,20,9,4,2,3,10
569055,2,20,9,4,2,3,14
140840,2,20,9,4,2,5,0
138368,2,20,9,4,2,5,5
720051,2,20,9,4,2,5,10
897978,2,20,9,4,2,5,14
387350,2,20,9,4,3,0,0
998729,2,20,9,4,3,0,5
109394,2,20,9,4,3,0,10
854585,2,20,9,4,3,0,14
249155,2,20,9,4,3,2,0
116184,2,20,9,4,3,2,5
247853,2,20,9,4,3,2,10
898822,2,20,9,4,3,2,14
680903,2,20,9,4,3,3,0
448124,2,20,9,4,3,3,5
573663,2,20,9,4,3,3,10
252805,2,20,9,4,3,3,14
84070,2,20,9,4,3,5,0
172323,2,20,9,4,3,5,5
480036,2,20,9,4,3,5,10
178931,2,20,9,4,3,5,14
242322,2,20,9,4,4,0,0
789020,2,20,9,4,4,0,5
407981,2,20,9,4,4,0,10
84835,2,20,9,4,4,0,14
215706,2,20,9,4,4,2,0
637755,2,20,9,4,4,2,5
568085,2,20,9,4,4,2,10
372075,2,20,9,4,4,2,14
153660,2,20,9,4,4,3,0
532146,2,20,9,4,4,3,5
774997,2,20,9,4,4,3,10
508992,2,20,9,4,4,3,14
319423,2,20,9,4,4,5,0
209393,2,20,9,4,4,5,5
76975,2,20,9,4,4,5,10
263587,2,20,9,4,4,5,14
486288,2,20,9,5,2,0,0
662949,2,20,9,5,2,0,5
343685,2,20,9,5,2,0,10
254054,2,20,9,5,2,0,14
912183,2,20,9,5,2,2,0
219581,2,20,9,5,2,2,5
291272,2,20,9,5,2,2,10
343972,2,20,9,5,2,2,14
61997,2,20,9,5,2,3,0
645902,2,20,9,5,2,3,5
449008,2,20,9,5,2,3,10
589864,2,20,9,5,2,3,14
701314,2,20,9,5,2,5,0
232870,2,20,9,5,2,5,5
244027,2,20,9,5,2,5,10
845707,2,20,9,5,2,5,14
281037,2,20,9,5,3,0,0
932937,2,20,9,5,3,0,5
400387,2,20,9,5,3,0,10
155654,2,20,9,5,3,0,14
949732,2,20,9,5,3,2,0
840916,2,20,9,5,3,2,5
758690,2,20,9,5,3,2,10
501382,2,20,9,5,3,2,14
485257,2,20,9,5,3,3,0
677988,2,20,9,5,3,3,5
782437,2,20,9,5,3,3,10
403917,2,20,9,5,3,3,14
62993,2,20,9,5,3,5,0
331021,2,20,9,5,3,5,5
896178,2,20,9,5,3,5,10
437320,2,20,9,5,3,5,14
112888,2,20,9,5,4,0,0
874746,2,20,9,5,4,0,5
468535,2,20,9,5,4,0,10
461041,2,20,9,5,4,0,14
782699,2,20,9,5,4,2,0
607252,2,20,9,5,4,2,5
564542,2,20,9,5,4,2,10
575870,2,20,9,5,4,2,14
36736,2,20,9,5,4,3,0
254640,2,20,9,5,4,3,5
891583,2,20,9,5,4,3,10
905617,2,20,9,5,4,3,14
688890,2,20,9,5,4,5,0
452318,2,20,9,5,4,5,5
448070,2,20,9,5,4,5,10
21548,2,20,9,5,4,5,14
466338,2,20,14,1,2,0,0
528017,2,20,14,1,2,0,5
404133,2,20,14,1,2,0,10
31076,2,20,14,1,2,0,14
106514,2,20,14,1,2,2,0
158423,2,20,14,1,2,2,5
522324,2,20,14,1,2,2,10
28319,2,20,14,1,2,2,14
146877,2,20,14,1,2,3,0
39044,2,20,14,1,2,3,5
252994,2,20,14,1,2,3,10
743627,2,20,14,1,2,3,14
675398,2,20,14,1,2,5,0
845936,2,20,14,1,2,5,5
370004,2,20,14,1,2,5,10
727589,2,20,14,1,2,5,14
61344,2,20,14,1,3,0,0
394866,2,20,14,1,3,0,5
151983,2,20,14,1,3,0,10
366567,2,20,14,1,3,0,14
241853,2,20,14,1,3,2,0
554608,2,20,14,1,3,2,5
153144,2,20,14,1,3,2,10
477673,2,20,14,1,3,2,14
264001,2,20,14,1,3,3,0
844926,2,20,14,1,3,3,5
23850,2,20,14,1,3,3,10
876978,2,20,14,1,3,3,14
305721,2,20,14,1,3,5,0
767346,2,20,14,1,3,5,5
385825,2,20,14,1,3,5,10
32154,2,20,14,1,3,5,14
686325,2,20,14,1,4,0,0
231529,2,20,14,1,4,0,5
152997,2,20,14,1,4,0,10
842835,2,20,14,1,4,0,14
565374,2,20,14,1,4,2,0
141287,2,20,14,1,4,2,5
586224,2,20,14,1,4,2,10
276291,2,20,14,1,4,2,14
782242,2,20,14,1,4,3,0
589260,2,20,14,1,4,3,5
345720,2,20,14,1,4,3,10
841899,2,20,14,1,4,3,14
693677,2,20,14,1,4,5,0
202840,2,20,14,1,4,5,5
488233,2,20,14,1,4,5,10
158115,2,20,14,1,4,5,14
995757,2,20,14,2,2,0,0
729413,2,20,14,2,2,0,5
612955,2,20,14,2,2,0,10
167871,2,20,14,2,2,0,14
334894,2,20,14,2,2,2,0
981145,2,20,14,2,2,2,5
775607,2,20,14,2,2,2,10
421948,2,20,14,2,2,2,14
106268,2,20,14,2,2,3,0
922544,2,20,14,2,2,3,5
405554,2,20,14,2,2,3,10
621523,2,20,14,2,2,3,14
545865,2,20,14,2,2,5,0
507769,2,20,14,2,2,5,5
993294,2,20,14,2,2,5,10
345894,2,20,14,2,2,5,14
162537,2,20,14,2,3,0,0
335218,2,20,14,2,3,0,5
819424,2,20,14,2,3,0,10
175463,2,20,14,2,3,0,14
5461,2,20,14,2,3,2,0
624056,2,20,14,2,3,2,5
975843,2,20,14,2,3,2,10
534295,2,20,14,2,3,2,14
497205,2,20,14,2,3,3,0
771128,2,20,14,2,3,3,5
116003,2,20,14,2,3,3,10
816603,2,20,14,2,3,3,14
730921,2,20,14,2,3,5,0
619435,2,20,14,2,3,5,5
301710,2,20,14,2,3,5,10
847333,2,20,14,2,3,5,14
66428,2,20,14,2,4,0,0
957823,2,20,14,2,4,0,5
196794,2,20,14,2,4,0,10
524789,2,20,14,2,4,0,14
954751,2,20,14,2,4,2,0
942570,2,20,14,2,4,2,5
886263,2,20,14,2,4,2,10
34269,2,20,14,2,4,2,14
315055,2,20,14,2,4,3,0
646524,2,20,14,2,4,3,5
388137,2,20,14,2,4,3,10
146995,2,20,14,2,4,3,14
578287,2,20,14,2,4,5,0
829408,2,20,14,2,4,5,5
643678,2,20,14,2,4,5,10
867186,2,20,14,2,4,5,14
641523,2,20,14,3,2,0,0
711217,2,20,14,3,2,0,5
411634,2,20,14,3,2,0,10
444581,2,20,14,3,2,0,14
6692,2,20,14,3,2,2,0
375639,2,20,14,3,2,2,5
314073,2,20,14,3,2,2,10
106659,2,20,14,3,2,2,14
469451,2,20,14,3,2,3,0
573093,2,20,14,3,2,3,5
249514,2,20,14,3,2,3,10
91252,2,20,14,3,2,3,14
941992,2,20,14,3,2,5,0
914998,2,20,14,3,2,5,5
668049,2,20,14,3,2,5,10
742084,2,20,14,3,2,5,14
628056,2,20,14,3,3,0,0
356876,2,20,14,3,3,0,5
216249,2,20,14,3,3,0,10
916715,2,20,14,3,3,0,14
695353,2,20,14,3,3,2,0
871615,2,20,14,3,3,2,5
501276,2,20,14,3,3,2,10
394683,2,20,14,3,3,2,14
558572,2,20,14,3,3,3,0
90577,2,20,14,3,3,3,5
885032,2,20,14,3,3,3,10
284053,2,20,14,3,3,3,14
858047,2,20,14,3,3,5,0
55531,2,20,14,3,3,5,5
945697,2,20,14,3,3,5,10
758839,2,20,14,3,3,5,14
917003,2,20,14,3,4,0,0
100693,2,20,14,3,4,0,5
823068,2,20,14,3,4,0,10
515252,2,20,14,3,4,0,14
680611,2,20,14,3,4,2,0
931816,2,20,14,3,4,2,5
370426,2,20,14,3,4,2,10
732484,2,20,14,3,4,2,14
490270,2,20,14,3,4,3,0
19369,2,20,14,3,4,3,5
25344,2,20,14,3,4,3,10
621412,2,20,14,3,4,3,14
207098,2,20,14,3,4,5,0
785880,2,20,14,3,4,5,5
444787,2,20,14,3,4,5,10
633466,2,20,14,3,4,5,14
277149,2,20,14,4,2,0,0
963701,2,20,14,4,2,0,5
756161,2,20,14,4,2,0,10
800686,2,20,14,4,2,0,14
496501,2,20,14,4,2,2,0
574210,2,20,14,4,2,2,5
995179,2,20,14,4,2,2,10
50342,2,20,14,4,2,2,14
130624,2,20,14,4,2,3,0
51181,2,20,14,4,2,3,5
211153,2,20,14,4,2,3,10
143046,2,20,14,4,2,3,14
401590,2,20,14,4,2,5,0
980321,2,20,14,4,2,5,5
255169,2,20,14,4,2,5,10
299689,2,20,14,4,2,5,14
125924,2,20,14,4,3,0,0
201006,2,20,14,4,3,0,5
654445,2,20,14,4,3,0,10
858140,2,20,14,4,3,0,14
376402,2,20,14,4,3,2,0
112058,2,20,14,4,3,2,5
414411,2,20,14,4,3,2,10
469436,2,20,14,4,3,2,14
2899,2,20,14,4,3,3,0
564906,2,20,14,4,3,3,5
958525,2,20,14,4,3,3,10
748887,2,20,14,4,3,3,14
198129,2,20,14,4,3,5,0
141139,2,20,14,4,3,5,5
366252,2,20,14,4,3,5,10
434767,2,20,14,4,3,5,14
58154,2,20,14,4,4,0,0
261330,2,20,14,4,4,0,5
733611,2,20,14,4,4,0,10
661321,2,20,14,4,4,0,14
11778,2,20,14,4,4,2,0
486849,2,20,14,4,4,2,5
563699,2,20,14,4,4,2,10
58716,2,20,14,4,4,2,14
507033,2,20,14,4,4,3,0
10756,2,20,14,4,4,3,5
541533,2,20,14,4,4,3,10
479410,2,20,14,4,4,3,14
668203,2,20,14,4,4,5,0
299005,2,20,14,4,4,5,5
542343,2,20,14,4,4,5,10
127213,2,20,14,4,4,5,14
91490,2,20,14,5,2,0,0
114988,2,20,14,5,2,0,5
807966,2,20,14,5,2,0,10
516826,2,20,14,5,2,0,14
399637,2,20,14,5,2,2,0
450437,2,20,14,5,2,2,5
200315,2,20,14,5,2,2,10
446191,2,20,14,5,2,2,14
410208,2,20,14,5,2,3,0
405897,2,20,14,5,2,3,5
549954,2,20,14,5,2,3,10
884749,2,20,14,5,2,3,14
532874,2,20,14,5,2,5,0
939730,2,20,14,5,2,5,5
330682,2,20,14,5,2,5,10
468138,2,20,14,5,2,5,14
468892,2,20,14,5,3,0,0
350275,2,20,14,5,3,0,5
761470,2,20,14,5,3,0,10
975325,2,20,14,5,3,0,14
570916,2,20,14,5,3,2,0
524856,2,20,14,5,3,2,5
212041,2,20,14,5,3,2,10
167098,2,20,14,5,3,2,14
378281,2,20,14,5,3,3,0
272930,2,20,14,5,3,3,5
453710,2,20,14,5,3,3,10
349355,2,20,14,5,3,3,14
909337,2,20,14,5,3,5,0
192942,2,20,14,5,3,5,5
499591,2,20,14,5,3,5,10
478626,2,20,14,5,3,5,14
290896,2,20,14,5,4,0,0
19197,2,20,14,5,4,0,5
369890,2,20,14,5,4,0,10
4785,2,20,14,5,4,0,14
609143,2,20,14,5,4,2,0
829291,2,20,14,5,4,2,5
756449,2,20,14,5,4,2,10
811650,2,20,14,5,4,2,14
410335,2,20,14,5,4,3,0
908314,2,20,14,5,4,3,5
632157,2,20,14,5,4,3,10
199998,2,20,14,5,4,3,14
465005,2,20,14,5,4,5,0
329698,2,20,14,5,4,5,5
113338,2,20,14,5,4,5,10
452375,2,20,14,5,4,5,14
870397,2,20,20,1,2,0,0
816092,2,20,20,1,2,0,5
99554,2,20,20,1,2,0,10
788919,2,20,20,1,2,0,14
811912,2,20,20,1,2,2,0
975177,2,20,20,1,2,2,5
754927,2,20,20,1,2,2,10
514198,2,20,20,1,2,2,14
763086,2,20,20,1,2,3,0
234561,2,20,20,1,2,3,5
385398,2,20,20,1,2,3,10
379926,2,20,20,1,2,3,14
481111,2,20,20,1,2,5,0
607678,2,20,20,1,2,5,5
672861,2,20,20,1,2,5,10
354507,2,20,20,1,2,5,14
326231,2,20,20,1,3,0,0
372091,2,20,20,1,3,0,5
482654,2,20,20,1,3,0,10
960435,2,20,20,1,3,0,14
423528,2,20,20,1,3,2,0
573785,2,20,20,1,3,2,5
342166,2,20,20,1,3,2,10
394669,2,20,20,1,3,2,14
372651,2,20,20,1,3,3,0
742263,2,20,20,1,3,3,5
367754,2,20,20,1,3,3,10
13022,2,20,20,1,3,3,14
529349,2,20,20,1,3,5,0
865934,2,20,20,1,3,5,5
474886,2,20,20,1,3,5,10
953447,2,20,20,1,3,5,14
113845,2,20,20,1,4,0,0
965030,2,20,20,1,4,0,5
146938,2,20,20,1,4,0,10
755322,2,20,20,1,4,0,14
474276,2,20,20,1,4,2,0
227857,2,20,20,1,4,2,5
392318,2,20,20,1,4,2,10
121759,2,20,20,1,4,2,14
952797,2,20,20,1,4,3,0
371175,2,20,20,1,4,3,5
399528,2,20,20,1,4,3,10
278692,2,20,20,1,4,3,14
379069,2,20,20,1,4,5,0
966040,2,20,20,1,4,5,5
240191,2,20,20,1,4,5,10
249942,2,20,20,1,4,5,14
968571,2,20,20,2,2,0,0
966038,2,20,20,2,2,0,5
797435,2,20,20,2,2,0,10
374339,2,20,20,2,2,0,14
296530,2,20,20,2,2,2,0
210902,2,20,20,2,2,2,5
593001,2,20,20,2,2,2,10
567139,2,20,20,2,2,2,14
329916,2,20,20,2,2,3,0
491521,2,20,20,2,2,3,5
575777,2,20,20,2,2,3,10
568352,2,20,20,2,2,3,14
134054,2,20,20,2,2,5,0
646171,2,20,20,2,2,5,5
452098,2,20,20,2,2,5,10
76933,2,20,20,2,2,5,14
783622,2,20,20,2,3,0,0
364855,2,20,20,2,3,0,5
166704,2,20,20,2,3,0,10
928320,2,20,20,2,3,0,14
605337,2,20,20,2,3,2,0
282830,2,20,20,2,3,2,5
34498,2,20,20,2,3,2,10
741970,2,20,20,2,3,2,14
482844,2,20,20,2,3,3,0
896093,2,20,20,2,3,3,5
849148,2,20,20,2,3,3,10
913196,2,20,20,2,3,3,14
820959,2,20,20,2,3,5,0
726002,2,20,20,2,3,5,5
158778,2,20,20,2,3,5,10
30212,2,20,20,2,3,5,14
200739,2,20,20,2,4,0,0
570738,2,20,20,2,4,0,5
86981,2,20,20,2,4,0,10
937032,2,20,20,2,4,0,14
217930,2,20,20,2,4,2,0
315678,2,20,20,2,4,2,5
597691,2,20,20,2,4,2,10
18266,2,20,20,2,4,2,14
478887,2,20,20,2,4,3,0
775257,2,20,20,2,4,3,5
343959,2,20,20,2,4,3,10
103600,2,20,20,2,4,3,14
249054,2,20,20,2,4,5,0
229937,2,20,20,2,4,5,5
985368,2,20,20,2,4,5,10
140723,2,20,20,2,4,5,14
230849,2,20,20,3,2,0,0
113181,2,20,20,3,2,0,5
26202,2,20,20,3,2,0,10
881298,2,20,20,3,2,0,14
463727,2,20,20,3,2,2,0
411399,2,20,20,3,2,2,5
319216,2,20,20,3,2,2,10
46862,2,20,20,3,2,2,14
127616,2,20,20,3,2,3,0
330386,2,20,20,3,2,3,5
800957,2,20,20,3,2,3,10
869253,2,20,20,3,2,3,14
249575,2,20,20,3,2,5,0
697520,2,20,20,3,2,5,5
504497,2,20,20,3,2,5,10
899390,2,20,20,3,2,5,14
603861,2,20,20,3,3,0,0
381813,2,20,20,3,3,0,5
128725,2,20,20,3,3,0,10
561768,2,20,20,3,3,0,14
657145,2,20,20,3,3,2,0
218568,2,20,20,3,3,2,5
450674,2,20,20,3,3,2,10
154871,2,20,20,3,3,2,14
968599,2,20,20,3,3,3,0
71058,2,20,20,3,3,3,5
424604,2,20,20,3,3,3,10
340518,2,20,20,3,3,3,14
972801,2,20,20,3,3,5,0
640462,2,20,20,3,3,5,5
861861,2,20,20,3,3,5,10
968178,2,20,20,3,3,5,14
757116,2,20,20,3,4,0,0
199364,2,20,20,3,4,0,5
261403,2,20,20,3,4,0,10
697188,2,20,20,3,4,0,14
535809,2,20,20,3,4,2,0
534224,2,20,20,3,4,2,5
850758,2,20,20,3,4,2,10
449537,2,20,20,3,4,2,14
750426,2,20,20,3,4,3,0
115656,2,20,20,3,4,3,5
847852,2,20,20,3,4,3,10
502304,2,20,20,3,4,3,14
201851,2,20,20,3,4,5,0
725258,2,20,20,3,4,5,5
200670,2,20,20,3,4,5,10
533176,2,20,20,3,4,5,14
580889,2,20,20,4,2,0,0
321935,2,20,20,4,2,0,5
650053,2,20,20,4,2,0,10
321911,2,20,20,4,2,0,14
359554,2,20,20,4,2,2,0
768202,2,20,20,4,2,2,5
581066,2,20,20,4,2,2,10
187374,2,20,20,4,2,2,14
337036,2,20,20,4,2,3,0
69455,2,20,20,4,2,3,5
538701,2,20,20,4,2,3,10
377526,2,20,20,4,2,3,14
109809,2,20,20,4,2,5,0
774693,2,20,20,4,2,5,5
551200,2,20,20,4,2,5,10
420102,2,20,20,4,2,5,14
737464,2,20,20,4,3,0,0
51718,2,20,20,4,3,0,5
716656,2,20,20,4,3,0,10
770043,2,20,20,4,3,0,14
440419,2,20,20,4,3,2,0
197632,2,20,20,4,3,2,5
510620,2,20,20,4,3,2,10
578753,2,20,20,4,3,2,14
52262,2,20,20,4,3,3,0
547549,2,20,20,4,3,3,5
97106,2,20,20,4,3,3,10
239015,2,20,20,4,3,3,14
817274,2,20,20,4,3,5,0
611005,2,20,20,4,3,5,5
675442,2,20,20,4,3,5,10
861733,2,20,20,4,3,5,14
889824,2,20,20,4,4,0,0
672124,2,20,20,4,4,0,5
861760,2,20,20,4,4,0,10
785237,2,20,20,4,4,0,14
180735,2,20,20,4,4,2,0
754665,2,20,20,4,4,2,5
177958,2,20,20,4,4,2,10
785820,2,20,20,4,4,2,14
912742,2,20,20,4,4,3,0
736897,2,20,20,4,4,3,5
819681,2,20,20,4,4,3,10
97001,2,20,20,4,4,3,14
584528,2,20,20,4,4,5,0
944937,2,20,20,4,4,5,5
963545,2,20,20,4,4,5,10
346825,2,20,20,4,4,5,14
228478,2,20,20,5,2,0,0
116269,2,20,20,5,2,0,5
220591,2,20,20,5,2,0,10
88914,2,20,20,5,2,0,14
391820,2,20,20,5,2,2,0
609058,2,20,20,5,2,2,5
665058,2,20,20,5,2,2,10
325841,2,20,20,5,2,2,14
305139,2,20,20,5,2,3,0
24673,2,20,20,5,2,3,5
674664,2,20,20,5,2,3,10
926188,2,20,20,5,2,3,14
416733,2,20,20,5,2,5,0
189895,2,20,20,5,2,5,5
573004,2,20,20,5,2,5,10
530000,2,20,20,5,2,5,14
681660,2,20,20,5,3,0,0
727977,2,20,20,5,3,0,5
969877,2,20,20,5,3,0,10
72614,2,20,20,5,3,0,14
826650,2,20,20,5,3,2,0
324075,2,20,20,5,3,2,5
440360,2,20,20,5,3,2,10
395284,2,20,20,5,3,2,14
137071,2,20,20,5,3,3,0
346370,2,20,20,5,3,3,5
531035,2,20,20,5,3,3,10
189641,2,20,20,5,3,3,14
751737,2,20,20,5,3,5,0
114165,2,20,20,5,3,5,5
246944,2,20,20,5,3,5,10
171114,2,20,20,5,3,5,14
856604,2,20,20,5,4,0,0
687297,2,20,20,5,4,0,5
549906,2,20,20,5,4,0,10
160091,2,20,20,5,4,0,14
128224,2,20,20,5,4,2,0
352494,2,20,20,5,4,2,5
194509,2,20,20,5,4,2,10
876320,2,20,20,5,4,2,14
605732,2,20,20,5,4,3,0
732305,2,20,20,5,4,3,5
655353,2,20,20,5,4,3,10
308987,2,20,20,5,4,3,14
472840,2,20,20,5,4,5,0
452362,2,20,20,5,4,5,5
809659,2,20,20,5,4,5,10
796429,2,20,20,5,4,5,14
573107,3,1,1,1,1,0,0
338782,3,1,1,2,2,0,0
194351,3,1,1,3,3,0,0
306148,3,1,1,4,4,0,0
691812,3,1,1,5,5,0,0
382646,3,2,1,1,1,0,0
810848,3,2,1,2,2,0,0
694743,3,2,1,3,3,0,0
974039,3,2,1,4,4,0,0
16216,3,2,1,5,5,0,0
428819,3,2,2,1,2,0,0
273638,3,2,2,1,2,0,5
346933,3,2,2,1,2,0,10
510064,3,2,2,1,2,0,14
242692,3,2,2,2,2,0,0
247549,3,2,2,2,2,0,5
174408,3,2,2,2,2,0,10
931207,3,2,2,2,2,0,14
159349,3,2,2,2,3,0,0
732163,3,2,2,2,3,0,5
35564,3,2,2,2,3,0,10
855094,3,2,2,2,3,0,14
285546,3,2,2,3,3,0,0
317295,3,2,2,3,3,0,5
883494,3,2,2,3,3,0,10
381801,3,2,2,3,3,0,14
330212,3,2,2,4,3,0,0
909579,3,2,2,4,3,0,5
323627,3,2,2,4,3,0,10
127950,3,2,2,4,3,0,14
865106,3,2,2,4,4,0,0
858440,3,2,2,4,4,0,5
85663,3,2,2,4,4,0,10
345415,3,2,2,4,4,0,14
430448,3,2,2,5,4,0,0
83724,3,2,2,5,4,0,5
769950,3,2,2,5,4,0,10
180631,3,2,2,5,4,0,14
649908,3,4,1,1,1,0,0
336922,3,4,1,2,2,0,0
442356,3,4,1,3,3,0,0
994335,3,4,1,4,4,0,0
579453,3,4,1,5,5,0,0
64245,3,4,2,1,2,0,0
296668,3,4,2,1,2,0,5
